#Exported from mctoolsr
#ASV	EA05	EA08	EA07	EA04	EA18	EA26	EA12	EA34	EA13	EA25	EA20	EA21	EA22	EA27	EA33	EA15	EA80	FA59	FA61	EA70	EA84	FA77	EA69	FA50	EA82	EA74	FA46a	FA62	FA57	EA73	120EA	124EA	106EA	114EA	109EA	94EA	118EA	129EA	98EA	102EA	111EA	93EA	115EA	108EA	BE09	BE01	BE03	BE10	M-BE	BE06	BE35	BE28	BE31	BE29	BE23	BE16	BE30	BE32	BE37	BE38	BE39	BE41	BE60	BE81	BE53	BE51	BE68	BE77	BE66	BE69	BE72	BE45b	BE54	BE79	BE76	BE83	BE56	BE48	BE63	BE58	BE71	103BB	117BB	91BB	95BB	99BB	101BB	110BB	112BB	88BB	122BB	100BB	87BB	104BB	111BB	96BB	131BB	108BB	123BB	TO05	TO03	TO07	TO04	TO06	TO17	TO31	TO24	TO25	TO20	129TO	87TO	104TO	97TO	102TO	111TO	96TO	90TO	93TO	131TO	89TO	115TO	108TO	123TO	CA11	CA09	CA05	CA08	CA03	CA07	CA02	CA10	M-CA	CA06	CA18	CA19	CA35	CA17	CA26	CA28	CA31	CA12	CA43	CA29	CA34	CA13	CA23	CA24	CA25	CA14	CA16	CA20	CA21	CA30	CA32	CA22	CA42	CA37	CA27	CA36	CA38	CA39	CA33	CA41	CA15	CA80	CA60	CA81	CA59	CA49	CA68	CA84	CA86	CA77	CA65	CA66	CA69	CA85	CA52	CA72	CA50	CA45a	CA45b	CA54	CA82	CA67	CA83	CA46a	CA63	CA55	103CL	120CL	124CL	95CL	113CL	106CL	110CL	114CL	88CL	94CL	118CL	87CL	98CL	90CL	93CL	extractionblank	FA11	FA08	FA07	FA02	B-FA	FA18	FA19	FA26	FA12	FA43	FA13	FA25	FA14	FA22	FA42	FA36	FA33	FA40	FA80	EA59	EA49	FA70	FA84	EA77	EA52	EA72	EA45a	FA82	FA78	FA74	EA46a	EA46b	EA62	EA55	EA47	FA73	120FR	107FR	116FR	113FR	128FR	92FR	114FR	121FR	94FR	119FR	98FR	104FR	111FR	93FR	131FR	108FR	MO09	MO05	MO03	MO10	MO04	MO06	MO35	MO17	MO29	MO34	MO23	MO14	MO16	MO42	MO40	MO73	MO71	120MT	119MT	122MT	118MT	129MT	100MT	87MT	98MT	104MT	97MT	102MT	111MT	93MT	131MT	89MT	115MT	108MT	123MT	NegcontrolH2O	NegcontrolTris	NO11	NO09	NO01	NO03	NO10	NO42	NO37	NO27	NO36	NO38	NO39	NO33	NO40	NO41	NO15	NO80	117NS	124NS	116NS	91NS	95NS	113NS	128NS	99NS	106NS	92NS	101NS	114NS	121NS	112NS	130NS	109NS	105NS	88NS	94NS	119NS	122NS	118NS	129NS	100NS	87NS	104NS	97NS	102NS	111NS	96NS	90NS	93NS	131NS	89NS	115NS	108NS	123NS	PCRregNTC	PCRTDNTC	PCRwaterblank	Undetermined
ASV480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	37	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	38	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	41	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	48	10	216	0	17	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	9	54	0	15	4	0	3	3	0	0	7	0	64	0	7	7	0	0	16	0	9	3	0	6	0	16	0	0	13	0	24	0	6	0	9	30	0	4	16	8	0	29	0	0	5	0	0	0	36	3	21	65	0	6	33	0	12	8	6	0	11	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ASV144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	18	0	16	0	0	0	21	0	14	0	0	39	0	45	0	17	0	42	20	26	105	955	17	88	99	12	61	165	17	24	45	56	664	18	49	105	12	24	56	25	48	40	23	89	18	86	71	19	35	65	21	80	79	103	206	100	27	37	50	23	24	246	0	17	44	155	0	82	634	71	119	178	18	61	177	10	32	0	71	29	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3	5	0	10	23	22	8	0	0	0	0	0	0	47	12	34	102	0	27	7	23	17	18	95	629	13	95	72	22	74	194	28	22	43	70	840	15	71	143	25	42	99	39	99	37	25	103	9	106	54	31	29	48	17	87	107	49	170	41	19	39	63	35	33	168	12	19	31	56	25	68	696	60	113	212	15	78	107	0	54	19	54	38	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV858	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV88	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	3	161	4	4	5	19	42	41	18	6	5	60	0	39	14	73	11	66	195	0	44	8	102	42	13	229	1891	39	174	213	34	170	347	46	64	94	133	2444	37	151	343	28	97	147	52	206	94	50	212	19	301	168	47	130	138	52	305	170	163	294	169	43	140	163	59	79	374	9	29	89	125	22	161	1706	68	288	426	21	100	185	9	98	15	95	83	6	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV316	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	11	0	7	11	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	67	14	519	253	67	14	5	19	0	5	4	71	101	6	0	0	0	0	53	45	0	0	0	0	18	0	0	0	38	0	0	0	21	0	0	0	0	0	68	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	249	8	44	39	55	0	0	57	23	0	0	55	233	6	183	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ASV62	0	31	0	0	55	103	0	0	32	0	77	26	6	98	0	12	74	0	0	30	0	0	9	16	7	42	0	17	17	37	0	3	56	0	18	125	11	22	0	12	87	6	0	77	0	0	19	0	36	17	0	36	68	21	52	0	13	0	0	0	47	2	29	51	26	27	19	0	0	106	0	0	14	18	0	44	4	0	0	16	0	0	0	0	85	0	111	61	2	55	0	9	12	0	5	77	6	13	25	103	19	16	0	8	0	0	0	94	0	1036	252	1494	797	1437	82	145	347	29	62	91	856	198	529	4	76	456	184	124	862	1030	841	456	1120	55	0	48	0	943	0	0	7	282	41	71	0	16	120	79	229	159	2	183	9	0	5	0	0	38	0	58	6	52	22	5	71	9	650	910	717	681	1356	61	279	915	1116	420	194	99	258	1894	127	1277	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	372	5	0	2	5	522	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV148	0	0	0	0	40	0	0	4	11	0	0	26	0	14	0	10	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	69	0	0	34	0	0	76	0	0	0	0	38	0	0	7	0	0	0	0	0	0	0	0	0	0	0	26	0	0	10	0	0	0	0	0	22	0	0	0	0	0	24	0	26	0	0	36	0	0	16	0	0	0	0	0	0	13	0	9	0	0	0	0	0	0	0	74	189	297	318	694	49	0	30	18	48	30	167	46	304	0	88	250	43	85	134	462	178	152	79	0	0	0	0	318	0	0	0	52	0	27	0	0	66	0	46	29	0	142	0	8	0	0	0	0	0	14	0	37	0	0	41	0	571	230	148	401	113	63	44	148	320	40	58	53	48	271	45	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV179	0	0	0	0	5	0	0	0	0	0	0	0	0	58	0	0	7	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	8	5	0	0	0	54	0	0	24	0	0	170	0	0	28	0	32	18	0	13	4	18	0	0	0	0	0	0	40	0	25	99	0	15	18	2	6	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	19	0	26	0	0	0	0	0	6	0	16	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	63	0	41	0	0	0	0	0	4	0	0	0	485	24	0	8	0	214	3	8	0	103	34	38	0	0	110	0	23	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	390	808	55	21	366	269	86	59	136	92	174	193	2261	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ASV984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	7	0	0	0	0	0	0	0	34	0	0	0	0	0	0	21	0	37	124	49	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV84	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	45	108	34	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	234	0	12	9	9	0	79	33	0	7	29	0	0	8	0	23	0	0	0	0	0	41	0	0	0	0	0	0	0	0	30	0	0	0	0	57	115	57	0	0	0	0	0	0	0	0	28	0	0	0	19	50	0	15	0	35	0	0	0	0	5	50	0	0	10	30	5	0	0	12	0	5	0	36	2253	863	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	462	0	37	50	0	0	0	0	0	11	0	67	0	0	0	55	9	0	0	268	0	0	91	0	83	12	0	0	0	0	0	0	7	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV274	0	14	0	0	0	15	0	0	23	0	0	0	4	0	0	0	246	0	0	29	0	0	0	0	89	14	0	0	0	10	0	0	29	0	55	0	0	0	0	0	0	11	0	88	0	0	0	0	0	0	0	0	119	13	0	0	0	0	0	0	24	0	0	0	0	0	12	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	45	0	0	0	0	0	0	93	0	0	0	0	0	10	0	88	0	0	0	0	57	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	95	0	0	0	210	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	513	250	0	0	189	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	42	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	533	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	110	0	0	0	0	0	13	0	0	76	13	0	0	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	28	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	73	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	86	54	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	30	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	35	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV285	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	41	0	0	46	0	0	0	0	0	0	0	48	0	0	0	0	0	0	86	0	0	0	0	10	98	0	0	0	0	14	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	4	35	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3467	0	0	0	14	1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	86	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2117	0	0	0	0	147	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	101	185	0	197	80	143	72	23	577	0	0	57	24	57	0	0	0	0	0	0	0	0	24	0	0	5	0	0	47	18	90	0	0	46	0	0	26	0	14	0	0	0	0	3	79	0	0	9	90	12	0	62	0	54	0	0	0	73	108	45	59	85	103	82	29	374	0	307	18	53	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV609	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	152	0	0	0	0	29	22	0	0	26	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	10	0	0	7	0	30	0	0	0	0	0	0	0	0	0	0	0	0	24	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
